year,month,categorie,value,shares
2004,6,2,776765.0,0.12473936520090238
2004,6,3,133136.0,0.021380082940641428
2004,6,4,8281.0,0.0013298316520809674
2004,6,5,0.0,0.0
2004,6,6,0.0,0.0
2004,6,7,0.0,0.0
2004,6,8,0.0,0.0
2004,7,0,0.0,0.0
2004,7,1,1.344515e6,0.21591336839725175
2004,7,2,2.51887e6,0.4045010329038988
2004,7,3,1.463395e6,0.23500410463676213
2004,7,4,813277.0,0.13060276494498888
2004,7,5,87047.0,0.013978729117098413
2004,7,6,0.0,0.0
2004,7,7,0.0,0.0
2004,7,8,0.0,0.0
2004,8,0,0.0,0.0
2004,8,1,85470.0,0.01372548137946628
2004,8,2,987047.0,0.1585081925723418
2004,8,3,1.491085e6,0.23945079446240178
2004,8,4,1.010531e6,0.1622794480387673
2004,8,5,1.327284e6,0.21314627152525475
2004,8,6,1.078867e6,0.1732534096106312
2004,8,7,246070.0,0.03951596119159083
2004,8,8,750.0,0.00012044121954603617
2004,9,0,0.0,0.0
2004,9,1,8008.0,0.0012859910481662102
2004,9,2,1.042472e6,0.1674087986967939
2004,9,3,1.112103e6,0.1785907221077406
2004,9,4,1.481919e6,0.2379788421712565
2004,9,5,1.736684e6,0.2788911185681177
2004,9,6,821257.0,0.1318842595209587
2004,9,7,24661.0,0.003960267886966397
2004,9,8,0.0,0.0
2004,10,0,0.0,0.0
2004,10,1,95839.0,0.015390621386763413
2004,10,2,842516.0,0.13529820603606427
2004,10,3,2.099831e6,0.33720827530743025
2004,10,4,2.135556e6,0.34294529206513974
2004,10,5,1.053362e6,0.16915760520460232
2004,10,6,0.0,0.0
2004,10,7,0.0,0.0
2004,10,8,0.0,0.0
2004,11,0,0.0,0.0
2004,11,1,0.0,0.0
2004,11,2,0.0,0.0
2004,11,3,782526.0,0.12566451435530868
2004,11,4,2.57975e6,0.4142776481651824
2004,11,5,1.571953e6,0.2524372485187336
2004,11,6,1.277432e6,0.2051406239561761
2004,11,7,15443.0,0.0024799650045992487
2004,11,8,0.0,0.0
2004,12,0,0.0,0.0
2004,12,1,0.0,0.0
2004,12,2,16016.0,0.0025719820963324203
2004,12,3,174345.0,0.02799776589567157
2004,12,4,1.325984e6,0.2129375067447083
2004,12,5,3.713944e6,0.5964159262475783
2004,12,6,966012.0,0.15513021783480732
2004,12,7,30803.0,0.0049466011809020695
2004,12,8,0.0,0.0
2005,1,0,0.0,0.0
2005,1,1,8008.0,0.0012859910481662102
2005,1,2,168026.0,0.026983008473923032
2005,1,3,1.253187e6,0.20124716079898458
2005,1,4,2.253314e6,0.3618558482402093
2005,1,5,2.115232e6,0.3396814956037349
2005,1,6,377444.0,0.060613087560445436
2005,1,7,43911.0,0.007051592521981325
2005,1,8,7982.0,0.0012818157525552808
2005,2,0,0.0,0.0
2005,2,1,0.0,0.0
2005,2,2,8372.0,0.0013444451867192196
2005,2,3,928293.0,0.14907298802139807
2005,2,4,4.817642e6,0.7736569037549397
2005,2,5,472797.0,0.07592566303694302
2005,2,6,0.0,0.0
2005,2,7,0.0,0.0
2005,2,8,0.0,0.0
2005,3,0,0.0,0.0
2005,3,1,134878.0,0.021659827746573688
2005,3,2,3.427123e6,0.5503558315390268
2005,3,3,2.15906e6,0.34671975929741977
2005,3,4,506043.0,0.0812645814169797
2005,3,5,0.0,0.0
2005,3,6,0.0,0.0
2005,3,7,0.0,0.0
2005,3,8,0.0,0.0
2005,4,0,0.0,0.0
2005,4,1,0.0,0.0
2005,4,2,0.0,0.0
2005,4,3,1.082415e6,0.17382317687323032
2005,4,4,3.635739e6,0.5838571188147813
2005,4,5,1.448763e6,0.23265437673756534
2005,4,6,60187.0,0.009665327574423038
2005,4,7,0.0,0.0
2005,4,8,0.0,0.0
2005,5,0,0.0,0.0
2005,5,1,0.0,0.0
2005,5,2,192644.0,0.030936371064302123
2005,5,3,2.170773e6,0.3486007299701434
2005,5,4,2.878049e6,0.46218097529766644
2005,5,5,949709.0,0.15251214689846196
2005,5,6,35929.0,0.0057697767694260445
2005,5,7,0.0,0.0
2005,5,8,0.0,0.0
2005,6,0,0.0,0.0
2005,6,1,63577.0,0.010209721886771122
2005,6,2,1.003889e6,0.16121282059846762
2005,6,3,2.450405e6,0.393506355442273
2005,6,4,1.961007e6,0.31491476615775166
2005,6,5,748226.0,0.12015633591473661
2005,6,6,0.0,0.0
2005,6,7,0.0,0.0
2005,6,8,0.0,0.0
2005,7,0,657445.0,0.10557797011259167
2005,7,1,933989.0,0.14998769893677702
2005,7,2,1.977494e6,0.317562385339959
2005,7,3,2.012998e6,0.3232639120849756
2005,7,4,515789.0,0.08282967491790727
2005,7,5,129389.0,0.02077835860778943
2005,7,6,0.0,0.0
2005,7,7,0.0,0.0
2005,7,8,0.0,0.0
2005,8,0,0.0,0.0
2005,8,1,20908.0,0.0033575800243580323
2005,8,2,407604.0,0.06545643046912336
2005,8,3,855633.0,0.13740464267177807
2005,8,4,1.622956e6,0.26062773321274224
2005,8,5,2.555808e6,0.41043284326068746
2005,8,6,751052.0,0.12061015842998607
2005,8,7,13143.0,0.002110611931324738
2005,8,8,0.0,0.0
2005,9,0,0.0,0.0
2005,9,1,858704.0,0.13789780931874593
2005,9,2,799815.0,0.12844092534828389
2005,9,3,1.030668e6,0.16551321448943201
2005,9,4,1.787092e6,0.2869860532279532
2005,9,5,1.738835e6,0.27923654398577574
2005,9,6,11990.0,0.0019254536298092982
2005,9,7,0.0,0.0
2005,9,8,0.0,0.0
2005,10,0,0.0,0.0
2005,10,1,0.0,0.0
2005,10,2,0.0,0.0
2005,10,3,409478.0,0.06575737292969573
2005,10,4,3.03277e6,0.4870273565368428
2005,10,5,2.784856e6,0.44721527053346144
2005,10,6,0.0,0.0
2005,10,7,0.0,0.0
2005,10,8,0.0,0.0
2005,11,0,0.0,0.0
2005,11,1,0.0,0.0
2005,11,2,0.0,0.0
2005,11,3,0.0,0.0
2005,11,4,45189.0,0.0072568243600877715
2005,11,5,1.049648e6,0.16856118028541037
2005,11,6,2.897366e6,0.46528305934829417
2005,11,7,2.225754e6,0.35743003489262426
2005,11,8,9147.0,0.0014689011135834572
2005,12,0,0.0,0.0
2005,12,1,0.0,0.0
2005,12,2,7920.0,0.0012718592784061419
2005,12,3,87109.0,0.013988685591247553
2005,12,4,1.924312e6,0.30902197875609594
2005,12,5,3.707037e6,0.5953067429097056
2005,12,6,500726.0,0.08041073346454468
2005,12,7,0.0,0.0
2005,12,8,0.0,0.0
2006,1,0,0.0,0.0
2006,1,1,0.0,0.0
2006,1,2,0.0,0.0
2006,1,3,285367.0,0.045826599330924936
2006,1,4,1.499444e6,0.24079315200131554
2006,1,5,2.996285e6,0.48116829267665995
2006,1,6,1.284117e6,0.2062141566930631
2006,1,7,161891.0,0.025997799298036455
2006,1,8,0.0,0.0
2006,2,0,0.0,0.0
2006,2,1,0.0,0.0
2006,2,2,24470.0,0.00392959552305534
2006,2,3,1.626621e6,0.26121628930559054
2006,2,4,3.036458e6,0.4876196061604238
2006,2,5,1.539555e6,0.24723450901093028
2006,2,6,0.0,0.0
2006,2,7,0.0,0.0
2006,2,8,0.0,0.0
2006,3,0,0.0,0.0
2006,3,1,0.0,0.0
2006,3,2,0.0,0.0
2006,3,3,8008.0,0.0012859910481662102
2006,3,4,1.224692e6,0.19667119739769884
2006,3,5,4.531621e6,0.7277252796805707
2006,3,6,462783.0,0.07431753187356434
2006,3,7,0.0,0.0
2006,3,8,0.0,0.0
2006,4,0,0.0,0.0
2006,4,1,27395.0,0.004399316279284881
2006,4,2,686667.0,0.11027068120269069
2006,4,3,2.752728e6,0.44205588986469474
2006,4,4,2.346257e6,0.3767814059312322
2006,4,5,414057.0,0.06649270672209746
2006,4,6,0.0,0.0
2006,4,7,0.0,0.0
2006,4,8,0.0,0.0
2006,5,0,0.0,0.0
2006,5,1,8562.0,0.001374956962337549
2006,5,2,95651.0,0.01536043078773054
2006,5,3,1.143721e6,0.18366820274721604
2006,5,4,3.167875e6,0.5087236378258657
2006,5,5,1.700211e6,0.2730339817674476
2006,5,6,111084.0,0.01783878990940251
2006,5,7,0.0,0.0
2006,5,8,0.0,0.0
2006,6,0,467813.0,0.07512529098598643
2006,6,1,1.648707e6,0.26476304233878223
2006,6,2,2.487274e6,0.39942708520686343
2006,6,3,1.114845e6,0.17903105520640092
2006,6,4,380131.0,0.0610445883030057
2006,6,5,128334.0,0.02060893795896134
2006,6,6,0.0,0.0
2006,6,7,0.0,0.0
2006,6,8,0.0,0.0
2006,7,0,46810.0,0.007517137982599937
2006,7,1,1.877597e6,0.30152009666130514
2006,7,2,3.714939e6,0.5965757115988427
2006,7,3,515036.0,0.08270875193348304
2006,7,4,72722.0,0.011678301823769123
2006,7,5,0.0,0.0
2006,7,6,0.0,0.0
2006,7,7,0.0,0.0
2006,7,8,0.0,0.0
2006,8,0,0.0,0.0
2006,8,1,0.0,0.0
2006,8,2,86865.0,0.013949502047821909
2006,8,3,606214.0,0.09735087128784102
2006,8,4,1.198692e6,0.1924959017867696
2006,8,5,1.815255e6,0.29150870131605316
2006,8,6,1.862805e6,0.2991446746352719
2006,8,7,556334.0,0.08934072724656598
2006,8,8,100939.0,0.016209621679676458
2006,9,0,0.0,0.0
2006,9,1,55942.0,0.008983630271792473
2006,9,2,783053.0,0.12574914438557636
2006,9,3,1.549074e6,0.24876314896940857
2006,9,4,1.42703e6,0.22916431137170665
2006,9,5,1.989308e6,0.31945957543024817
2006,9,6,422697.0,0.0678801895712678
2006,9,7,0.0,0.0
2006,9,8,0.0,0.0
2006,10,0,0.0,0.0
2006,10,1,0.0,0.0
2006,10,2,580538.0,0.09322760628375566
2006,10,3,4.295586e6,0.6898208220065057
2006,10,4,1.344458e6,0.21590421486456626
2006,10,5,6522.0,0.0010473568451723305
2006,10,6,0.0,0.0
2006,10,7,0.0,0.0
2006,10,8,0.0,0.0
2006,11,0,16380.0,0.00263043623488543
2006,11,1,1.064135e6,0.17088762288216158
2006,11,2,3.675272e6,0.5902056557911992
2006,11,3,1.443401e6,0.23179330231195752
2006,11,4,23771.0,0.0038173443064384344
2006,11,5,4145.0,0.0006656384733577599
2006,11,6,0.0,0.0
2006,11,7,0.0,0.0
2006,11,8,0.0,0.0
2006,12,0,0.0,0.0
2006,12,1,0.0,0.0
2006,12,2,8281.0,0.0013298316520809674
2006,12,3,190234.0,0.030549353278827525
2006,12,4,1.117154e6,0.17940185357431
2006,12,5,2.400464e6,0.38548641551514157
2006,12,6,2.183678e6,0.35067312188779887
2006,12,7,327293.0,0.052559424091841084
2006,12,8,0.0,0.0
2007,1,0,0.0,0.0
2007,1,1,0.0,0.0
2007,1,2,87747.0,0.014091140922008047
2007,1,3,830058.0,0.13329759708525826
2007,1,4,1.70215e6,0.27334536246704727
2007,1,5,1.821499e6,0.2925114146158471
2007,1,6,1.199208e6,0.19257876534581725
2007,1,7,557653.0,0.08955254320467428
2007,1,8,28789.0,0.00462317635934778
2007,2,0,0.0,0.0
2007,2,1,0.0,0.0
2007,2,2,0.0,0.0
2007,2,3,16107.0,0.0025865956309706725
2007,2,4,798419.0,0.12821674409163553
2007,2,5,3.839033e6,0.6165037551966371
2007,2,6,1.565725e6,0.2514371046316233
2007,2,7,7820.0,0.0012558004491333371
2007,2,8,0.0,0.0
2007,3,0,0.0,0.0
2007,3,1,0.0,0.0
2007,3,2,34802.0,0.005588793763521534
2007,3,3,1.50993e6,0.24247708083886185
2007,3,4,3.693666e6,0.593159516847639
2007,3,5,969327.0,0.1556625680252008
2007,3,6,19379.0,0.0031120405247768465
2007,3,7,0.0,0.0
2007,3,8,0.0,0.0
2007,4,0,946906.0,0.15206201791394522
2007,4,1,1.759154e6,0.28249953750571694
2007,4,2,2.202869e6,0.3537549718135429
2007,4,3,1.225425e6,0.1967889086162685
2007,4,4,82937.0,0.013318711233986135
2007,4,5,9813.0,0.0015758529165403373
2007,4,6,0.0,0.0
2007,4,7,0.0,0.0
2007,4,8,0.0,0.0
2007,5,0,1.198577e6,0.19247743413310586
2007,5,1,1.65335e6,0.2655086537819185
2007,5,2,1.927173e6,0.3094814218615909
2007,5,3,893782.0,0.1435309254510604
2007,5,4,431637.0,0.06931584890825655
2007,5,5,105643.0,0.016965029008669197
2007,5,6,16942.0,0.002720686855398593
2007,5,7,0.0,0.0
2007,5,8,0.0,0.0
2007,6,0,102878.0,0.016521002379276145
2007,6,1,1.374268e6,0.22069135187078937
2007,6,2,2.112671e6,0.33927022898605835
2007,6,3,1.339609e6,0.21512552223312795
2007,6,4,978531.0,0.15714062267146975
2007,6,5,291475.0,0.04680747262290785
2007,6,6,19664.0,0.0031578081882043404
2007,6,7,8008.0,0.0012859910481662102
2007,6,8,0.0,0.0
2007,7,0,0.0,0.0
2007,7,1,0.0,0.0
2007,7,2,158687.0,0.02548327440813579
2007,7,3,618511.0,0.09932562552351784
2007,7,4,1.115751e6,0.17917654819961254
2007,7,5,1.624933e6,0.2609452162674656
2007,7,6,1.454949e6,0.23364777591638103
2007,7,7,842615.0,0.13531410427704435
2007,7,8,411658.0,0.06610745540784288
2007,8,0,0.0,0.0
2007,8,1,0.0,0.0
2007,8,2,0.0,0.0
2007,8,3,15258.0,0.00245025617044456
2007,8,4,616529.0,0.09900733952733085
2007,8,5,2.934454e6,0.471238957948992
2007,8,6,2.125791e6,0.34137714738665037
2007,8,7,511488.0,0.08213898467088393
2007,8,8,23584.0,0.003787314295698289
2007,9,0,0.0,0.0
2007,9,1,199189.0,0.0319874214402072
2007,9,2,482285.0,0.07744932475834673
2007,9,3,1.161442e6,0.18651398788264978
2007,9,4,1.898133e6,0.3048179378407684
2007,9,5,1.595181e6,0.25616739338222067
2007,9,6,707854.0,0.11367306536071985
2007,9,7,165105.0,0.026513930070864403
2007,9,8,17915.0,0.002876939264222984
2007,10,0,0.0,0.0
2007,10,1,0.0,0.0
2007,10,2,27600.0,0.0044322368792941306
2007,10,3,377812.0,0.060672184052169356
2007,10,4,1.736854e6,0.27891841857788147
2007,10,5,2.994142e6,0.4808241519653438
2007,10,6,1.033424e6,0.1659557958241905
2007,10,7,57272.0,0.009197212701120778
2007,10,8,0.0,0.0
2007,11,0,0.0,0.0
2007,11,1,0.0,0.0
2007,11,2,120597.0,0.01936646633812443
2007,11,3,958193.0,0.1538745779739667
2007,11,4,1.490096e6,0.23929197264089375
2007,11,5,1.747463e6,0.28062209977543334
2007,11,6,1.144064e6,0.18372328453162176
2007,11,7,708450.0,0.11376877598318576
2007,11,8,58241.0,0.009352822756774256
2007,12,0,8008.0,0.0012859910481662102
2007,12,1,16289.0,0.0026158227002471774
2007,12,2,205590.0,0.033015347101959434
2007,12,3,545396.0,0.08758421250070658
2007,12,4,1.221135e6,0.19609998484046517
2007,12,5,2.302777e6,0.3697990269634167
2007,12,6,1.4727e6,0.23649837870059662
2007,12,7,439357.0,0.07055559052811708
2007,12,8,15852.0,0.0025456456163250206
2008,1,0,0.0,0.0
2008,1,1,119716.0,0.01922498805223102
2008,1,2,414992.0,0.06664285677579819
2008,1,3,1.137035e6,0.1825945094220363
2008,1,4,1.107278e6,0.17781588359532777
2008,1,5,1.678817e6,0.2695983558328237
2008,1,6,1.149947e6,0.18466802545774086
2008,1,7,558363.0,0.0896665608925112
2008,1,8,60956.0,0.009788819971530907
2008,2,0,0.0,0.0
2008,2,1,552896.0,0.08878862469616695
2008,2,2,3.982398e6,0.6395264957835938
2008,2,3,1.618152e6,0.2598562670544767
2008,2,4,73658.0,0.011828612465762577
2008,2,5,0.0,0.0
2008,2,6,0.0,0.0
2008,2,7,0.0,0.0
2008,2,8,0.0,0.0
2008,3,0,0.0,0.0
2008,3,1,0.0,0.0
2008,3,2,124193.0,0.019943941838774494
2008,3,3,1.035067e6,0.1662196423891427
2008,3,4,2.808756e6,0.4510533307296618
2008,3,5,2.087908e6,0.3352935810932337
2008,3,6,171180.0,0.027489503949187293
2008,3,7,0.0,0.0
2008,3,8,0.0,0.0
2008,4,0,0.0,0.0
2008,4,1,0.0,0.0
2008,4,2,119956.0,0.01926352924248575
2008,4,3,280465.0,0.04503939551997205
2008,4,4,1.229439e6,0.19743351002327889
2008,4,5,2.451755e6,0.39372314963745586
2008,4,6,1.433634e6,0.2302248364568827
2008,4,7,541173.0,0.08690604814051604
2008,4,8,170682.0,0.027409530979408726
2008,5,0,235649.0,0.03784247059307184
2008,5,1,746087.0,0.11981283755659132
2008,5,2,1.391629e6,0.22347932522084102
2008,5,3,1.643834e6,0.26398049558831843
2008,5,4,1.159231e6,0.18615892716742807
2008,5,5,730373.0,0.11728935312466277
2008,5,6,250132.0,0.040168270836652156
2008,5,7,70169.0,0.011268319912434415
2008,5,8,0.0,0.0
2008,6,0,0.0,0.0
2008,6,1,16284.0,0.0026150197587835374
2008,6,2,190461.0,0.030585806821276793
2008,6,3,831615.0,0.13354763305703582
2008,6,4,2.065308e6,0.33166428567757983
2008,6,5,2.016361e6,0.32380397051342
2008,6,6,750544.0,0.12052857957728022
2008,6,7,327503.0,0.05259314763331398
2008,6,8,29028.0,0.004661556961309784
2008,7,0,0.0,0.0
2008,7,1,0.0,0.0
2008,7,2,0.0,0.0
2008,7,3,23226.0,0.003729823686901648
2008,7,4,172093.0,0.027636121060448004
2008,7,5,1.018001e6,0.16347904258544582
2008,7,6,2.039636e6,0.3275416630266654
2008,7,7,1.78968e6,0.28740165572953336
2008,7,8,1.184468e6,0.1902116939110058
2008,8,0,0.0,0.0
2008,8,1,0.0,0.0
2008,8,2,23056.0,0.0037025236771378797
2008,8,3,39606.0,0.006360259921787078
2008,8,4,189962.0,0.030505673263205496
2008,8,5,670854.0,0.10773129852978207
2008,8,6,1.196927e6,0.19221246345010456
2008,8,7,2.304149e6,0.3700193541010396
2008,8,8,1.80255e6,0.2894684270569433
2008,9,0,0.0,0.0
2008,9,1,0.0,0.0
2008,9,2,23496.0,0.003773182525938221
2008,9,3,87737.0,0.014089535039080767
2008,9,4,546045.0,0.0876884343026871
2008,9,5,1.261637e6,0.20260413187253656
2008,9,6,1.834049e6,0.2945267976895841
2008,9,7,1.611091e6,0.25872235311952396
2008,9,8,863049.0,0.1385955654506493
2008,10,0,0.0,0.0
2008,10,1,0.0,0.0
2008,10,2,55685.0,0.008942359080561365
2008,10,3,426376.0,0.06847099390021429
2008,10,4,2.185921e6,0.3510333214283879
2008,10,5,2.86226e6,0.4596454467437833
2008,10,6,656781.0,0.10547133948622024
2008,10,7,38834.0,0.0062362857598010244
2008,10,8,1247.0,0.00020025360103187613
2008,11,0,0.0,0.0
2008,11,1,0.0,0.0
2008,11,2,29429.0,0.004725952866693731
2008,11,3,478127.0,0.0767815986371835
2008,11,4,1.555785e6,0.2498408570019065
2008,11,5,2.242707e6,0.36015248821924284
2008,11,6,1.301892e6,0.20906861359630416
2008,11,7,604468.0,0.09707048412873785
2008,11,8,14696.0,0.0023600055499313965
2008,12,0,0.0,0.0
2008,12,1,0.0,0.0
2008,12,2,0.0,0.0
2008,12,3,128161.0,0.02058115618431939
2008,12,4,240816.0,0.03867223030159766
2008,12,5,1.242024e6,0.19945451368726136
2008,12,6,2.173679e6,0.3490673995488111
2008,12,7,1.840768e6,0.2956057904284239
2008,12,8,601656.0,0.09661890984958658
2009,1,0,0.0,0.0
2009,1,1,39688.0,0.006373428161790778
2009,1,2,405501.0,0.06511871328951628
2009,1,3,925209.0,0.14857773372662478
2009,1,4,1.294792e6,0.207928436717935
2009,1,5,1.784082e6,0.28650268246684174
2009,1,6,1.125236e6,0.18069972815613808
2009,1,7,582152.0,0.09348679578821872
2009,1,8,70444.0,0.011312481692934629
2009,2,0,0.0,0.0
2009,2,1,0.0,0.0
2009,2,2,0.0,0.0
2009,2,3,64812.0,0.010408048428290262
2009,2,4,1.151739e6,0.18495579967830952
2009,2,5,2.543351e6,0.4084323948981742
2009,2,6,2.061599e6,0.3310686636998515
2009,2,7,386539.0,0.06207363808280703
2009,2,8,19064.0,0.003061455212567511
2009,3,0,0.0,0.0
2009,3,1,24027.0,0.0038584549093768146
2009,3,2,669998.0,0.10759383495120685
2009,3,3,2.748508e6,0.44137820726938237
2009,3,4,2.405671e6,0.3863225987553765
2009,3,5,363245.0,0.05833289439199987
2009,3,6,15655.0,0.002514009722657595
2009,3,7,0.0,0.0
2009,3,8,0.0,0.0
2009,4,0,20286.0,0.0032576941062811863
2009,4,1,126318.0,0.020285191960821597
2009,4,2,470950.0,0.0756290564602743
2009,4,3,1.079267e6,0.17331764492772242
2009,4,4,2.326034e6,0.3735338288873929
2009,4,5,1.783285e6,0.2863746935975375
2009,4,6,372848.0,0.059875023767067326
2009,4,7,48116.0,0.007726866292902769
2009,4,8,0.0,0.0
2009,5,0,311680.0,0.05005215907747807
2009,5,1,1.064997e6,0.17102604999049317
2009,5,2,1.68583e6,0.2707245615297255
2009,5,3,1.50439e6,0.24158742169714847
2009,5,4,1.093542e6,0.17561004280641532
2009,5,5,500502.0,0.08037476168697359
2009,5,6,66163.0,0.010625003211765854
2009,5,7,0.0,0.0
2009,5,8,0.0,0.0
2009,6,0,16420.0,0.002636859766594552
2009,6,1,101276.0,0.01626373993432581
2009,6,2,596850.0,0.09584712251473558
2009,6,3,1.932427e6,0.31032515275158407
2009,6,4,2.115607e6,0.3397417162135079
2009,6,5,1.064661e6,0.17097209232413654
2009,6,6,375516.0,0.06030347333206575
2009,6,7,24347.0,0.00390984316304979
2009,6,8,0.0,0.0
2009,7,0,0.0,0.0
2009,7,1,133241.0,0.021396944711377874
2009,7,2,806190.0,0.1294646757144252
2009,7,3,2.030749e6,0.3261145148691912
2009,7,4,1.935282e6,0.31078363232732265
2009,7,5,991010.0,0.15914460397642308
2009,7,6,227986.0,0.0366118825058968
2009,7,7,86812.0,0.013940990868307322
2009,7,8,15834.0,0.0025427550270559155
2009,8,0,1998.0,0.00032085540887064035
2009,8,1,224363.0,0.036030071121343085
2009,8,2,951485.0,0.15279735170634695
2009,8,3,2.248727e6,0.3611192297414657
2009,8,4,2.045749e6,0.3285233392601119
2009,8,5,641599.0,0.10303328802602302
2009,8,6,113183.0,0.01817586473583868
2009,8,7,0.0,0.0
2009,8,8,0.0,0.0
2009,9,0,316160.0,0.05077159462889973
2009,9,1,1.089716e6,0.1749956319984378
2009,9,2,2.421453e6,0.3888570031912105
2009,9,3,1.971447e6,0.3165913079338325
2009,9,4,377519.0,0.06062513168240004
2009,9,5,42528.0,0.0068294989131384345
2009,9,6,8281.0,0.0013298316520809674
2009,9,7,0.0,0.0
2009,9,8,0.0,0.0
2009,10,0,0.0,0.0
2009,10,1,22697.0,0.0036448724800485104
2009,10,2,415040.0,0.06665056501384914
2009,10,3,2.226019e6,0.35747259079019716
2009,10,4,3.100759e6,0.4979455939711301
2009,10,5,462589.0,0.0742863777447751
2009,10,6,0.0,0.0
2009,10,7,0.0,0.0
2009,10,8,0.0,0.0
2009,11,0,8008.0,0.0012859910481662102
2009,11,1,332458.0,0.05338886262378146
2009,11,2,2.32027e6,0.37260819796810846
2009,11,3,2.571476e6,0.4129489406311505
2009,11,4,905572.0,0.1454242614223241
2009,11,5,89320.0,0.014343746306469268
2009,11,6,0.0,0.0
2009,11,7,0.0,0.0
2009,11,8,0.0,0.0
2009,12,0,0.0,0.0
2009,12,1,39512.0,0.006345164622270642
2009,12,2,288862.0,0.046387855414009464
2009,12,3,920657.0,0.14784673581812668
2009,12,4,1.750817e6,0.2811607129092432
2009,12,5,1.641693e6,0.26363667605358765
2009,12,6,1.166612e6,0.1873442293560538
2009,12,7,372114.0,0.05975715196020494
2009,12,8,46837.0,0.0075214738665035944
2010,1,0,0.0,0.0
2010,1,1,26690.0,0.004286101532911607
2010,1,2,267034.0,0.04288253416034163
2010,1,3,571025.0,0.09169992985503374
2010,1,4,969898.0,0.15575426394034853
2010,1,5,1.408387e6,0.22617046383037764
2010,1,6,1.182233e6,0.18985277907675863
2010,1,7,1.076775e6,0.17291745890224414
2010,1,8,725062.0,0.1164364687019841
2010,2,0,0.0,0.0
2010,2,1,45742.0,0.007345629685966382
2010,2,2,1.10661e6,0.17770861061578544
2010,2,3,3.184632e6,0.5114146158471097
2010,2,4,1.513378e6,0.24303078927218816
2010,2,5,344174.0,0.05527031506138327
2010,2,6,12151.0,0.0019513083449385139
2010,2,7,20417.0,0.0032787311726285608
2010,2,8,0.0,0.0
2010,3,0,0.0,0.0
2010,3,1,44554.0,0.007154850794205461
2010,3,2,629761.0,0.10113224381670838
2010,3,3,2.944519e6,0.47285527911529984
2010,3,4,1.636008e6,0.2627237316094287
2010,3,5,850332.0,0.1365533641320267
2010,3,6,112403.0,0.018050605867510804
2010,3,7,9527.0,0.0015299246648201154
2010,3,8,0.0,0.0
2010,4,0,48056.0,0.007717230995339086
2010,4,1,249321.0,0.040038033731249714
2010,4,2,823698.0,0.13227625554350786
2010,4,3,1.652507e6,0.2653732778511488
2010,4,4,2.023788e6,0.3249966597635113
2010,4,5,1.31592e6,0.2113213461666932
2010,4,6,113814.0,0.018277195948550082
2010,4,7,0.0,0.0
2010,4,8,0.0,0.0
2010,5,0,179870.0,0.028885016212994035
2010,5,1,767184.0,0.12320076876827495
2010,5,2,1.561215e6,0.2507128514314198
2010,5,3,1.857159e6,0.2982379931345293
2010,5,4,1.191386e6,0.19132264372009847
2010,5,5,576521.0,0.09258252311186708
2010,5,6,70273.0,0.011285021094878132
2010,5,7,16016.0,0.0025719820963324203
2010,5,8,7480.0,0.0012012004296058007
2010,6,0,0.0,0.0
2010,6,1,56175.0,0.009021047343998109
2010,6,2,285927.0,0.045916528774852645
2010,6,3,1.478687e6,0.23745982080915945
2010,6,4,1.975865e6,0.317300787011105
2010,6,5,1.625243e6,0.2609949986382113
2010,6,6,632707.0,0.1016053369270852
2010,6,7,156211.0,0.02508565779534114
2010,6,8,16289.0,0.0026158227002471774
2010,7,0,0.0,0.0
2010,7,1,0.0,0.0
2010,7,2,7568.0,0.001215332199365869
2010,7,3,309715.0,0.049736603082267454
2010,7,4,1.335158e6,0.2144107437421954
2010,7,5,2.046553e6,0.32865245224746525
2010,7,6,1.579861e6,0.253707180737627
2010,7,7,748669.0,0.12022747652841513
2010,7,8,199580.0,0.03205021146266387
2010,8,0,0.0,0.0
2010,8,1,0.0,0.0
2010,8,2,58866.0,0.009453190439729286
2010,8,3,629605.0,0.1011071920430428
2010,8,4,1.443655e6,0.23183409173831046
2010,8,5,2.334884e6,0.37495503527803614
2010,8,6,1.344893e6,0.21597407077190295
2010,8,7,370267.0,0.059460545383536234
2010,8,8,44934.0,0.007215874345442119
2010,9,0,0.0,0.0
2010,9,1,57892.0,0.009296777442612168
2010,9,2,389323.0,0.06252071588976192
2010,9,3,1.121013e6,0.18002156379594753
2010,9,4,1.683071e6,0.27028149843008886
2010,9,5,1.828429e6,0.29362429148445246
2010,9,6,930070.0,0.1493583534175758
2010,9,7,217306.0,0.03489679953956125
2010,9,8,0.0,0.0
2010,10,0,0.0,0.0
2010,10,1,0.0,0.0
2010,10,2,44913.0,0.00721250199129483
2010,10,3,611243.0,0.09815846981197038
2010,10,4,2.573273e6,0.41323751779318285
2010,10,5,2.438978e6,0.3916713130212696
2010,10,6,484768.0,0.07784806548919049
2010,10,7,73929.0,0.011872131893091878
2010,10,8,0.0,0.0
2010,11,0,0.0,0.0
2010,11,1,15852.0,0.0025456456163250206
2010,11,2,354138.0,0.05687041681012554
2010,11,3,1.679554e6,0.2697167094045643
2010,11,4,2.574893e6,0.4134976708274023
2010,11,5,1.376615e6,0.2210682525938221
2010,11,6,154575.0,0.024822935348438054
2010,11,7,71477.0,0.011478369399322702
2010,11,8,0.0,0.0
2010,12,0,0.0,0.0
2010,12,1,0.0,0.0
2010,12,2,15161.0,0.002434679106049939
2010,12,3,167359.0,0.026875896082673423
